contentId,creatorId,title,lengthSec,format,platform,createdAt
"c2475","creator_25","Synthetic Item 2475",2535,"live","instagram","2025-01-01"
"c2476","creator_26","Synthetic Item 2476",2536,"video","tiktok","2025-01-01"
"c2477","creator_27","Synthetic Item 2477",2537,"article","twitch","2025-01-01"
"c2478","creator_28","Synthetic Item 2478",2538,"short","spotify","2025-01-01"
"c2479","creator_29","Synthetic Item 2479",2539,"podcast","youtube","2025-01-01"
"c2480","creator_30","Synthetic Item 2480",2540,"live","blog","2025-01-01"
"c2481","creator_31","Synthetic Item 2481",2541,"video","instagram","2025-01-01"
"c2482","creator_32","Synthetic Item 2482",2542,"article","tiktok","2025-01-01"
"c2483","creator_33","Synthetic Item 2483",2543,"short","twitch","2025-01-01"
"c2484","creator_34","Synthetic Item 2484",2544,"podcast","spotify","2025-01-01"
"c2485","creator_35","Synthetic Item 2485",2545,"live","youtube","2025-01-01"
"c2486","creator_36","Synthetic Item 2486",2546,"video","blog","2025-01-01"
"c2487","creator_37","Synthetic Item 2487",2547,"article","instagram","2025-01-01"
"c2488","creator_38","Synthetic Item 2488",2548,"short","tiktok","2025-01-01"
"c2489","creator_39","Synthetic Item 2489",2549,"podcast","twitch","2025-01-01"
"c2490","creator_40","Synthetic Item 2490",2550,"live","spotify","2025-01-01"
"c2491","creator_41","Synthetic Item 2491",2551,"video","youtube","2025-01-01"
"c2492","creator_42","Synthetic Item 2492",2552,"article","blog","2025-01-01"
"c2493","creator_43","Synthetic Item 2493",2553,"short","instagram","2025-01-01"
"c2494","creator_44","Synthetic Item 2494",2554,"podcast","tiktok","2025-01-01"
"c2495","creator_45","Synthetic Item 2495",2555,"live","twitch","2025-01-01"
"c2496","creator_46","Synthetic Item 2496",2556,"video","spotify","2025-01-01"
"c2497","creator_47","Synthetic Item 2497",2557,"article","youtube","2025-01-01"
"c2498","creator_48","Synthetic Item 2498",2558,"short","blog","2025-01-01"
"c2499","creator_49","Synthetic Item 2499",2559,"podcast","instagram","2025-01-01"
"c2500","creator_50","Synthetic Item 2500",2560,"live","tiktok","2025-01-01"
"c2501","creator_1","Synthetic Item 2501",2561,"video","twitch","2025-01-01"
"c2502","creator_2","Synthetic Item 2502",2562,"article","spotify","2025-01-01"
"c2503","creator_3","Synthetic Item 2503",2563,"short","youtube","2025-01-01"
"c2504","creator_4","Synthetic Item 2504",2564,"podcast","blog","2025-01-01"
"c2505","creator_5","Synthetic Item 2505",2565,"live","instagram","2025-01-01"
"c2506","creator_6","Synthetic Item 2506",2566,"video","tiktok","2025-01-01"
"c2507","creator_7","Synthetic Item 2507",2567,"article","twitch","2025-01-01"
"c2508","creator_8","Synthetic Item 2508",2568,"short","spotify","2025-01-01"
"c2509","creator_9","Synthetic Item 2509",2569,"podcast","youtube","2025-01-01"
"c2510","creator_10","Synthetic Item 2510",2570,"live","blog","2025-01-01"
"c2511","creator_11","Synthetic Item 2511",2571,"video","instagram","2025-01-01"
"c2512","creator_12","Synthetic Item 2512",2572,"article","tiktok","2025-01-01"
"c2513","creator_13","Synthetic Item 2513",2573,"short","twitch","2025-01-01"
"c2514","creator_14","Synthetic Item 2514",2574,"podcast","spotify","2025-01-01"
"c2515","creator_15","Synthetic Item 2515",2575,"live","youtube","2025-01-01"
"c2516","creator_16","Synthetic Item 2516",2576,"video","blog","2025-01-01"
"c2517","creator_17","Synthetic Item 2517",2577,"article","instagram","2025-01-01"
"c2518","creator_18","Synthetic Item 2518",2578,"short","tiktok","2025-01-01"
"c2519","creator_19","Synthetic Item 2519",2579,"podcast","twitch","2025-01-01"
"c2520","creator_20","Synthetic Item 2520",2580,"live","spotify","2025-01-01"
"c2521","creator_21","Synthetic Item 2521",2581,"video","youtube","2025-01-01"
"c2522","creator_22","Synthetic Item 2522",2582,"article","blog","2025-01-01"
"c2523","creator_23","Synthetic Item 2523",2583,"short","instagram","2025-01-01"
"c2524","creator_24","Synthetic Item 2524",2584,"podcast","tiktok","2025-01-01"
"c2525","creator_25","Synthetic Item 2525",2585,"live","twitch","2025-01-01"
"c2526","creator_26","Synthetic Item 2526",2586,"video","spotify","2025-01-01"
"c2527","creator_27","Synthetic Item 2527",2587,"article","youtube","2025-01-01"
"c2528","creator_28","Synthetic Item 2528",2588,"short","blog","2025-01-01"
"c2529","creator_29","Synthetic Item 2529",2589,"podcast","instagram","2025-01-01"
"c2530","creator_30","Synthetic Item 2530",2590,"live","tiktok","2025-01-01"
"c2531","creator_31","Synthetic Item 2531",2591,"video","twitch","2025-01-01"
"c2532","creator_32","Synthetic Item 2532",2592,"article","spotify","2025-01-01"
"c2533","creator_33","Synthetic Item 2533",2593,"short","youtube","2025-01-01"
"c2534","creator_34","Synthetic Item 2534",2594,"podcast","blog","2025-01-01"
"c2535","creator_35","Synthetic Item 2535",2595,"live","instagram","2025-01-01"
"c2536","creator_36","Synthetic Item 2536",2596,"video","tiktok","2025-01-01"
"c2537","creator_37","Synthetic Item 2537",2597,"article","twitch","2025-01-01"
"c2538","creator_38","Synthetic Item 2538",2598,"short","spotify","2025-01-01"
"c2539","creator_39","Synthetic Item 2539",2599,"podcast","youtube","2025-01-01"
"c2540","creator_40","Synthetic Item 2540",2600,"live","blog","2025-01-01"
"c2541","creator_41","Synthetic Item 2541",2601,"video","instagram","2025-01-01"
"c2542","creator_42","Synthetic Item 2542",2602,"article","tiktok","2025-01-01"
"c2543","creator_43","Synthetic Item 2543",2603,"short","twitch","2025-01-01"
"c2544","creator_44","Synthetic Item 2544",2604,"podcast","spotify","2025-01-01"
"c2545","creator_45","Synthetic Item 2545",2605,"live","youtube","2025-01-01"
"c2546","creator_46","Synthetic Item 2546",2606,"video","blog","2025-01-01"
"c2547","creator_47","Synthetic Item 2547",2607,"article","instagram","2025-01-01"
"c2548","creator_48","Synthetic Item 2548",2608,"short","tiktok","2025-01-01"
"c2549","creator_49","Synthetic Item 2549",2609,"podcast","twitch","2025-01-01"
"c2550","creator_50","Synthetic Item 2550",2610,"live","spotify","2025-01-01"
"c2551","creator_1","Synthetic Item 2551",2611,"video","youtube","2025-01-01"
"c2552","creator_2","Synthetic Item 2552",2612,"article","blog","2025-01-01"
"c2553","creator_3","Synthetic Item 2553",2613,"short","instagram","2025-01-01"
"c2554","creator_4","Synthetic Item 2554",2614,"podcast","tiktok","2025-01-01"
"c2555","creator_5","Synthetic Item 2555",2615,"live","twitch","2025-01-01"
"c2556","creator_6","Synthetic Item 2556",2616,"video","spotify","2025-01-01"
"c2557","creator_7","Synthetic Item 2557",2617,"article","youtube","2025-01-01"
"c2558","creator_8","Synthetic Item 2558",2618,"short","blog","2025-01-01"
"c2559","creator_9","Synthetic Item 2559",2619,"podcast","instagram","2025-01-01"
"c2560","creator_10","Synthetic Item 2560",2620,"live","tiktok","2025-01-01"
"c2561","creator_11","Synthetic Item 2561",2621,"video","twitch","2025-01-01"
"c2562","creator_12","Synthetic Item 2562",2622,"article","spotify","2025-01-01"
"c2563","creator_13","Synthetic Item 2563",2623,"short","youtube","2025-01-01"
"c2564","creator_14","Synthetic Item 2564",2624,"podcast","blog","2025-01-01"
"c2565","creator_15","Synthetic Item 2565",2625,"live","instagram","2025-01-01"
"c2566","creator_16","Synthetic Item 2566",2626,"video","tiktok","2025-01-01"
"c2567","creator_17","Synthetic Item 2567",2627,"article","twitch","2025-01-01"
"c2568","creator_18","Synthetic Item 2568",2628,"short","spotify","2025-01-01"
"c2569","creator_19","Synthetic Item 2569",2629,"podcast","youtube","2025-01-01"
"c2570","creator_20","Synthetic Item 2570",2630,"live","blog","2025-01-01"
"c2571","creator_21","Synthetic Item 2571",2631,"video","instagram","2025-01-01"
"c2572","creator_22","Synthetic Item 2572",2632,"article","tiktok","2025-01-01"
"c2573","creator_23","Synthetic Item 2573",2633,"short","twitch","2025-01-01"
"c2574","creator_24","Synthetic Item 2574",2634,"podcast","spotify","2025-01-01"
"c2575","creator_25","Synthetic Item 2575",2635,"live","youtube","2025-01-01"
"c2576","creator_26","Synthetic Item 2576",2636,"video","blog","2025-01-01"
"c2577","creator_27","Synthetic Item 2577",2637,"article","instagram","2025-01-01"
"c2578","creator_28","Synthetic Item 2578",2638,"short","tiktok","2025-01-01"
"c2579","creator_29","Synthetic Item 2579",2639,"podcast","twitch","2025-01-01"
"c2580","creator_30","Synthetic Item 2580",2640,"live","spotify","2025-01-01"
"c2581","creator_31","Synthetic Item 2581",2641,"video","youtube","2025-01-01"
"c2582","creator_32","Synthetic Item 2582",2642,"article","blog","2025-01-01"
"c2583","creator_33","Synthetic Item 2583",2643,"short","instagram","2025-01-01"
"c2584","creator_34","Synthetic Item 2584",2644,"podcast","tiktok","2025-01-01"
"c2585","creator_35","Synthetic Item 2585",2645,"live","twitch","2025-01-01"
"c2586","creator_36","Synthetic Item 2586",2646,"video","spotify","2025-01-01"
"c2587","creator_37","Synthetic Item 2587",2647,"article","youtube","2025-01-01"
"c2588","creator_38","Synthetic Item 2588",2648,"short","blog","2025-01-01"
"c2589","creator_39","Synthetic Item 2589",2649,"podcast","instagram","2025-01-01"
"c2590","creator_40","Synthetic Item 2590",2650,"live","tiktok","2025-01-01"
"c2591","creator_41","Synthetic Item 2591",2651,"video","twitch","2025-01-01"
"c2592","creator_42","Synthetic Item 2592",2652,"article","spotify","2025-01-01"
"c2593","creator_43","Synthetic Item 2593",2653,"short","youtube","2025-01-01"
"c2594","creator_44","Synthetic Item 2594",2654,"podcast","blog","2025-01-01"
"c2595","creator_45","Synthetic Item 2595",2655,"live","instagram","2025-01-01"
"c2596","creator_46","Synthetic Item 2596",2656,"video","tiktok","2025-01-01"
"c2597","creator_47","Synthetic Item 2597",2657,"article","twitch","2025-01-01"
"c2598","creator_48","Synthetic Item 2598",2658,"short","spotify","2025-01-01"
"c2599","creator_49","Synthetic Item 2599",2659,"podcast","youtube","2025-01-01"
"c2600","creator_50","Synthetic Item 2600",2660,"live","blog","2025-01-01"
"c2601","creator_1","Synthetic Item 2601",2661,"video","instagram","2025-01-01"
"c2602","creator_2","Synthetic Item 2602",2662,"article","tiktok","2025-01-01"
"c2603","creator_3","Synthetic Item 2603",2663,"short","twitch","2025-01-01"
"c2604","creator_4","Synthetic Item 2604",2664,"podcast","spotify","2025-01-01"
"c2605","creator_5","Synthetic Item 2605",2665,"live","youtube","2025-01-01"
"c2606","creator_6","Synthetic Item 2606",2666,"video","blog","2025-01-01"
"c2607","creator_7","Synthetic Item 2607",2667,"article","instagram","2025-01-01"
"c2608","creator_8","Synthetic Item 2608",2668,"short","tiktok","2025-01-01"
"c2609","creator_9","Synthetic Item 2609",2669,"podcast","twitch","2025-01-01"
"c2610","creator_10","Synthetic Item 2610",2670,"live","spotify","2025-01-01"
"c2611","creator_11","Synthetic Item 2611",2671,"video","youtube","2025-01-01"
"c2612","creator_12","Synthetic Item 2612",2672,"article","blog","2025-01-01"
"c2613","creator_13","Synthetic Item 2613",2673,"short","instagram","2025-01-01"
"c2614","creator_14","Synthetic Item 2614",2674,"podcast","tiktok","2025-01-01"
"c2615","creator_15","Synthetic Item 2615",2675,"live","twitch","2025-01-01"
"c2616","creator_16","Synthetic Item 2616",2676,"video","spotify","2025-01-01"
"c2617","creator_17","Synthetic Item 2617",2677,"article","youtube","2025-01-01"
"c2618","creator_18","Synthetic Item 2618",2678,"short","blog","2025-01-01"
"c2619","creator_19","Synthetic Item 2619",2679,"podcast","instagram","2025-01-01"
"c2620","creator_20","Synthetic Item 2620",2680,"live","tiktok","2025-01-01"
"c2621","creator_21","Synthetic Item 2621",2681,"video","twitch","2025-01-01"
"c2622","creator_22","Synthetic Item 2622",2682,"article","spotify","2025-01-01"
"c2623","creator_23","Synthetic Item 2623",2683,"short","youtube","2025-01-01"
"c2624","creator_24","Synthetic Item 2624",2684,"podcast","blog","2025-01-01"
"c2625","creator_25","Synthetic Item 2625",2685,"live","instagram","2025-01-01"
"c2626","creator_26","Synthetic Item 2626",2686,"video","tiktok","2025-01-01"
"c2627","creator_27","Synthetic Item 2627",2687,"article","twitch","2025-01-01"
"c2628","creator_28","Synthetic Item 2628",2688,"short","spotify","2025-01-01"
"c2629","creator_29","Synthetic Item 2629",2689,"podcast","youtube","2025-01-01"
"c2630","creator_30","Synthetic Item 2630",2690,"live","blog","2025-01-01"
"c2631","creator_31","Synthetic Item 2631",2691,"video","instagram","2025-01-01"
"c2632","creator_32","Synthetic Item 2632",2692,"article","tiktok","2025-01-01"
"c2633","creator_33","Synthetic Item 2633",2693,"short","twitch","2025-01-01"
"c2634","creator_34","Synthetic Item 2634",2694,"podcast","spotify","2025-01-01"
"c2635","creator_35","Synthetic Item 2635",2695,"live","youtube","2025-01-01"
"c2636","creator_36","Synthetic Item 2636",2696,"video","blog","2025-01-01"
"c2637","creator_37","Synthetic Item 2637",2697,"article","instagram","2025-01-01"
"c2638","creator_38","Synthetic Item 2638",2698,"short","tiktok","2025-01-01"
"c2639","creator_39","Synthetic Item 2639",2699,"podcast","twitch","2025-01-01"
"c2640","creator_40","Synthetic Item 2640",2700,"live","spotify","2025-01-01"
"c2641","creator_41","Synthetic Item 2641",2701,"video","youtube","2025-01-01"
"c2642","creator_42","Synthetic Item 2642",2702,"article","blog","2025-01-01"
"c2643","creator_43","Synthetic Item 2643",2703,"short","instagram","2025-01-01"
"c2644","creator_44","Synthetic Item 2644",2704,"podcast","tiktok","2025-01-01"
"c2645","creator_45","Synthetic Item 2645",2705,"live","twitch","2025-01-01"
"c2646","creator_46","Synthetic Item 2646",2706,"video","spotify","2025-01-01"
"c2647","creator_47","Synthetic Item 2647",2707,"article","youtube","2025-01-01"
"c2648","creator_48","Synthetic Item 2648",2708,"short","blog","2025-01-01"
"c2649","creator_49","Synthetic Item 2649",2709,"podcast","instagram","2025-01-01"
"c2650","creator_50","Synthetic Item 2650",2710,"live","tiktok","2025-01-01"
"c2651","creator_1","Synthetic Item 2651",2711,"video","twitch","2025-01-01"
"c2652","creator_2","Synthetic Item 2652",2712,"article","spotify","2025-01-01"
"c2653","creator_3","Synthetic Item 2653",2713,"short","youtube","2025-01-01"
"c2654","creator_4","Synthetic Item 2654",2714,"podcast","blog","2025-01-01"
"c2655","creator_5","Synthetic Item 2655",2715,"live","instagram","2025-01-01"
"c2656","creator_6","Synthetic Item 2656",2716,"video","tiktok","2025-01-01"
"c2657","creator_7","Synthetic Item 2657",2717,"article","twitch","2025-01-01"
"c2658","creator_8","Synthetic Item 2658",2718,"short","spotify","2025-01-01"
"c2659","creator_9","Synthetic Item 2659",2719,"podcast","youtube","2025-01-01"
"c2660","creator_10","Synthetic Item 2660",2720,"live","blog","2025-01-01"
"c2661","creator_11","Synthetic Item 2661",2721,"video","instagram","2025-01-01"
"c2662","creator_12","Synthetic Item 2662",2722,"article","tiktok","2025-01-01"
"c2663","creator_13","Synthetic Item 2663",2723,"short","twitch","2025-01-01"
"c2664","creator_14","Synthetic Item 2664",2724,"podcast","spotify","2025-01-01"
"c2665","creator_15","Synthetic Item 2665",2725,"live","youtube","2025-01-01"
"c2666","creator_16","Synthetic Item 2666",2726,"video","blog","2025-01-01"
"c2667","creator_17","Synthetic Item 2667",2727,"article","instagram","2025-01-01"
"c2668","creator_18","Synthetic Item 2668",2728,"short","tiktok","2025-01-01"
"c2669","creator_19","Synthetic Item 2669",2729,"podcast","twitch","2025-01-01"
"c2670","creator_20","Synthetic Item 2670",2730,"live","spotify","2025-01-01"
"c2671","creator_21","Synthetic Item 2671",2731,"video","youtube","2025-01-01"
"c2672","creator_22","Synthetic Item 2672",2732,"article","blog","2025-01-01"
"c2673","creator_23","Synthetic Item 2673",2733,"short","instagram","2025-01-01"
"c2674","creator_24","Synthetic Item 2674",2734,"podcast","tiktok","2025-01-01"
"c2675","creator_25","Synthetic Item 2675",2735,"live","twitch","2025-01-01"
"c2676","creator_26","Synthetic Item 2676",2736,"video","spotify","2025-01-01"
"c2677","creator_27","Synthetic Item 2677",2737,"article","youtube","2025-01-01"
"c2678","creator_28","Synthetic Item 2678",2738,"short","blog","2025-01-01"
"c2679","creator_29","Synthetic Item 2679",2739,"podcast","instagram","2025-01-01"
"c2680","creator_30","Synthetic Item 2680",2740,"live","tiktok","2025-01-01"
"c2681","creator_31","Synthetic Item 2681",2741,"video","twitch","2025-01-01"
"c2682","creator_32","Synthetic Item 2682",2742,"article","spotify","2025-01-01"
"c2683","creator_33","Synthetic Item 2683",2743,"short","youtube","2025-01-01"
"c2684","creator_34","Synthetic Item 2684",2744,"podcast","blog","2025-01-01"
"c2685","creator_35","Synthetic Item 2685",2745,"live","instagram","2025-01-01"
"c2686","creator_36","Synthetic Item 2686",2746,"video","tiktok","2025-01-01"
"c2687","creator_37","Synthetic Item 2687",2747,"article","twitch","2025-01-01"
"c2688","creator_38","Synthetic Item 2688",2748,"short","spotify","2025-01-01"
"c2689","creator_39","Synthetic Item 2689",2749,"podcast","youtube","2025-01-01"
"c2690","creator_40","Synthetic Item 2690",2750,"live","blog","2025-01-01"
"c2691","creator_41","Synthetic Item 2691",2751,"video","instagram","2025-01-01"
